Date,App,Ad_Group,State,Revenue,Ad_Requests,Ad_Responses,Fill_Rate,Impressions,Render_Rate,1st_Clicks,2nd_Clicks
11-09-2020,Callbreak Multiplayer,Ajusolo_Mal,Karnataka,0,123997,6,100,6,100,0,0
06-09-2020,Bottle Shooting Game,Bottle Shooting Game_Inmobi_H,Karnataka,0.2,123857,1086,100,864,79.56,147,37
06-09-2020,Bottle Shooting Game,Rooter_NonCricket,Karnataka,0.29,123857,4982,100,4496,90.2,191,190
06-09-2020,Bottle Shooting Game,Dream11,Karnataka,0,123857,21337,100,17670,82.81,2222,579
06-09-2020,Bottle Shooting Game,RC_MH_English,Karnataka,0,123857,3,100,3,100,0,0
06-09-2020,Bottle Shooting Game,RC_TN_Stock_Tamil,Karnataka,0,123857,10,100,6,60,0,0
06-09-2020,Bottle Shooting Game,RC_TN_ENG,Karnataka,0,123857,10,100,7,70,1,1
06-09-2020,Bottle Shooting Game,Satishsolo_Tamil,Karnataka,0,123857,11,100,7,63.6,0,0
06-09-2020,Bottle Shooting Game,Satishsolo_Eng,Karnataka,0,123857,9,100,4,44.4,0,0
06-09-2020,Bottle Shooting Game,RC_KA_Stock_English,Karnataka,0,123857,26785,100,24166,90.2,1612,455
06-09-2020,Bottle Shooting Game,Danish&satish,Karnataka,0,123857,26777,100,23990,89.59,1640,442
06-09-2020,Bottle Shooting Game,DanishSolo_English,Karnataka,0,123857,21377,100,17363,81.22,2284,660
06-09-2020,Bottle Shooting Game,Danishsolo_Kan,Karnataka,0,123857,21423,100,17490,81.64,2210,617
06-09-2020,Bottle Shooting Game,Bottle Shooting Game_Admob_No Floor,Karnataka,0,123857,36,100,15,41.7,2,2
06-09-2020,Bottle Shooting Game,Bottle Shooting Game_Admob_ML,Karnataka,0,123857,12,100,1,8.33,0,0
10-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Gujarat,0,123741,14,99.7,12,85.71,0,0
10-09-2020,World Cricket Championship 2,WCC2_Admob_GG_0.50,Gujarat,0,123741,12,99.7,2,16.7,0,0
10-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Gujarat,2.13,123741,12175,99.7,10439,85.74,751,127
10-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Gujarat,0.14,123741,1884,99.7,1692,89.81,94,5
10-09-2020,World Cricket Championship 2,Rooter_Cricket,Gujarat,0.25,123741,6291,99.7,6028,95.8,249,249
10-09-2020,World Cricket Championship 2,Dhani Backfill,Gujarat,0,123741,1,99.7,0,0,0,0
10-09-2020,World Cricket Championship 2,Dream11,Gujarat,0.61,123741,6228,99.7,5547,89.07,332,47
10-09-2020,World Cricket Championship 2,Dream11_NonCore,Gujarat,0,123741,5,99.7,4,80,0,0
10-09-2020,World Cricket Championship 2,MY11Circle_IN_SG_1500,Gujarat,0,123741,8069,99.7,7225,89.54,448,60
10-09-2020,World Cricket Championship 2,IPL banner,Gujarat,1.32,123741,8098,99.7,7231,89.29,383,60
10-09-2020,World Cricket Championship 2,11wickets_CPR,Gujarat,0,123741,253,99.7,198,78.26,8,1
10-09-2020,World Cricket Championship 2,RC_MH_English,Gujarat,0,123741,1,99.7,1,100,0,0
10-09-2020,World Cricket Championship 2,Logo without name,Gujarat,0,123741,4,99.7,4,100,0,0
10-09-2020,World Cricket Championship 2,logo with name,Gujarat,0,123741,3,99.7,3,100,0,0
10-09-2020,World Cricket Championship 2,quirky_Eng,Gujarat,0,123741,1,99.7,0,0,0,0
10-09-2020,World Cricket Championship 2,RC_GJ_Stock,Gujarat,0,123741,27595,99.7,25001,90.6,1795,185
10-09-2020,World Cricket Championship 2,Gujrati_GL,Gujarat,5.26,123741,52781,99.7,44160,83.67,3564,437
06-09-2020,Calculator vault,revshare,Unresolved,0,123391,123348,100,191,0.15,6,6
08-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Karnataka,0,123304,18,99.8,10,55.6,0,0
08-09-2020,World Cricket Championship 2,WCC2_Admob_GG_0.50,Karnataka,0,123304,4,99.8,0,0,0,0
08-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Karnataka,0.25,123304,1582,99.8,1336,84.45,93,11
08-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Karnataka,0.02,123304,328,99.8,313,95.4,35,0
08-09-2020,World Cricket Championship 2,Rooter_All apps,Karnataka,0,123304,1,99.8,1,100,0,0
08-09-2020,World Cricket Championship 2,Rooter_Cricket,Karnataka,0.08,123304,1981,99.8,1906,96.2,80,80
08-09-2020,World Cricket Championship 2,Dream11,Karnataka,0.61,123304,17602,99.8,15584,88.54,1157,160
08-09-2020,World Cricket Championship 2,Dream11_NonCore,Karnataka,0,123304,2,99.8,2,100,0,0
08-09-2020,World Cricket Championship 2,MY11Circle_IN_SG_1500,Karnataka,0,123304,22015,99.8,19455,88.37,1581,218
08-09-2020,World Cricket Championship 2,IPL banner,Karnataka,0,123304,22311,99.8,19907,89.23,1503,205
08-09-2020,World Cricket Championship 2,11wickets_CPR,Karnataka,0,123304,7,99.8,6,85.71,0,0
08-09-2020,World Cricket Championship 2,Logo without name,Karnataka,0,123304,1,99.8,1,100,0,0
08-09-2020,World Cricket Championship 2,RC_TN_Stock_Tamil,Karnataka,0,123304,10,99.8,9,90,1,0
08-09-2020,World Cricket Championship 2,RC_TN_ENG,Karnataka,0,123304,5,99.8,4,80,0,0
08-09-2020,World Cricket Championship 2,Satishsolo_Tamil,Karnataka,0,123304,5,99.8,5,100,0,0
08-09-2020,World Cricket Championship 2,Satishsolo_Eng,Karnataka,0,123304,10,99.8,8,80,0,0
08-09-2020,World Cricket Championship 2,RC_KA_Stock_English,Karnataka,0,123304,10551,99.8,10196,96.6,721,51
08-09-2020,World Cricket Championship 2,Quirky_Eng,Karnataka,0,123304,10657,99.8,10248,96.2,589,62
08-09-2020,World Cricket Championship 2,Danish&satish,Karnataka,0,123304,10651,99.8,10236,96.1,542,61
08-09-2020,World Cricket Championship 2,DanishSolo_English,Karnataka,0,123304,12605,99.8,12005,95.2,816,84
08-09-2020,World Cricket Championship 2,Danishsolo_Kan,Karnataka,0,123304,12719,99.8,12151,95.5,691,74
08-09-2020,World Cricket Championship 2,RC_KL_Stock_ENG,Karnataka,0,123304,5,99.8,4,80,0,0
08-09-2020,World Cricket Championship 2,Malayalm_KL,Karnataka,0,123304,2,99.8,2,100,0,0
08-09-2020,World Cricket Championship 2,non stop fun,Karnataka,0,123304,7,99.8,7,100,0,0
08-09-2020,World Cricket Championship 2,quirky_Eng,Karnataka,0,123304,2,99.8,2,100,0,0
08-09-2020,World Cricket Championship 2,Ajusolo_Eng,Karnataka,0,123304,4,99.8,2,50,0,0
08-09-2020,World Cricket Championship 2,Ajusolo_Mal,Karnataka,0,123304,8,99.8,7,87.5,0,0
09-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Gujarat,0,123134,37,99.7,32,86.49,1,0
09-09-2020,World Cricket Championship 2,WCC2_Admob_GG_0.50,Gujarat,0,123134,9,99.7,2,22.2,0,0
09-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Gujarat,0.87,123134,4970,99.7,4467,89.88,286,36
09-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Gujarat,0.18,123134,2476,99.7,2353,95,116,15
09-09-2020,World Cricket Championship 2,Rooter_All apps,Gujarat,0,123134,1,99.7,0,0,0,0
09-09-2020,World Cricket Championship 2,Rooter_Cricket,Gujarat,0.28,123134,5717,99.7,5479,95.8,281,279
09-09-2020,World Cricket Championship 2,Dream11,Gujarat,0.61,123134,7052,99.7,6689,94.9,339,44
09-09-2020,World Cricket Championship 2,Dream11_NonCore,Gujarat,0,123134,3,99.7,1,33.3,0,0
09-09-2020,World Cricket Championship 2,MY11Circle_IN_SG_1500,Gujarat,0,123134,9206,99.7,8656,94,457,49
09-09-2020,World Cricket Championship 2,IPL banner,Gujarat,1.32,123134,9153,99.7,8717,95.2,403,53
09-09-2020,World Cricket Championship 2,11wickets_CPR,Gujarat,0,123134,313,99.7,282,90.1,11,4
09-09-2020,World Cricket Championship 2,RC_MH_English,Gujarat,0,123134,3,99.7,3,100,0,0
09-09-2020,World Cricket Championship 2,Logo without name,Gujarat,0,123134,6,99.7,6,100,0,0
09-09-2020,World Cricket Championship 2,logo with name,Gujarat,0,123134,6,99.7,4,66.7,0,0
09-09-2020,World Cricket Championship 2,RC_GJ_Stock,Gujarat,0,123134,30065,99.7,28723,95.5,1780,208
09-09-2020,World Cricket Championship 2,Gujrati_GL,Gujarat,2.63,123134,53727,99.7,47510,88.43,3366,414
08-09-2020,Calculator vault,revshare,Unresolved,0,122733,82321,100,118,0.14,1,1
08-09-2020,Calculator vault,Dhani Backfill,Unresolved,0,122733,40356,100,67,0.17,1,0
07-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Gujarat,0,122449,9,99.7,2,22.2,0,0
07-09-2020,World Cricket Championship 2,WCC2_Admob_GG_0.50,Gujarat,0,122449,13,99.7,3,23.1,0,0
07-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Gujarat,0.14,122449,781,99.7,729,93.3,30,4
07-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Gujarat,0.12,122449,1654,99.7,1564,94.6,92,5
07-09-2020,World Cricket Championship 2,revshare,Gujarat,0,122449,1,99.7,0,0,0,0
07-09-2020,World Cricket Championship 2,Rooter_Cricket,Gujarat,0.54,122449,12538,99.7,12086,96.4,541,540
07-09-2020,World Cricket Championship 2,Dream11,Gujarat,0.61,122449,7272,99.7,6893,94.8,352,45
07-09-2020,World Cricket Championship 2,Dream11_NonCore,Gujarat,0,122449,6,99.7,5,83.33,0,0
07-09-2020,World Cricket Championship 2,MY11Circle_IN_SG_1500,Gujarat,0.92,122449,7222,99.7,6749,93.5,374,48
07-09-2020,World Cricket Championship 2,IPL banner,Gujarat,0,122449,7381,99.7,6980,94.6,393,44
07-09-2020,World Cricket Championship 2,11wickets_CPR,Gujarat,0,122449,194,99.7,174,89.69,13,2
07-09-2020,World Cricket Championship 2,RC_MH_English,Gujarat,0,122449,9,99.7,9,100,0,0
07-09-2020,World Cricket Championship 2,Logo without name,Gujarat,0,122449,9,99.7,9,100,0,0
07-09-2020,World Cricket Championship 2,logo with name,Gujarat,0,122449,6,99.7,6,100,0,0
07-09-2020,World Cricket Championship 2,RC_GJ_Stock,Gujarat,0,122449,31164,99.7,29707,95.3,1959,232
07-09-2020,World Cricket Championship 2,Gujrati_GL,Gujarat,5.26,122449,53892,99.7,47966,89,3384,412
10-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Karnataka,0,122109,22,99.8,11,50,0,0
10-09-2020,World Cricket Championship 2,WCC2_Admob_GG_0.50,Karnataka,0,122109,5,99.8,2,40,0,0
10-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Karnataka,3.17,122109,19578,99.8,15520,79.27,1410,196
10-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Karnataka,0.02,122109,267,99.8,219,82.02,7,0
10-09-2020,World Cricket Championship 2,Rooter_Cricket,Karnataka,0.03,122109,936,99.8,889,95,33,33
10-09-2020,World Cricket Championship 2,Dhani Backfill,Karnataka,0,122109,2,99.8,0,0,0,0
10-09-2020,World Cricket Championship 2,Dream11,Karnataka,0,122109,15462,99.8,13061,84.47,973,142
10-09-2020,World Cricket Championship 2,Dream11_NonCore,Karnataka,0,122109,2,99.8,2,100,0,0
10-09-2020,World Cricket Championship 2,MY11Circle_IN_SG_1500,Karnataka,0,122109,19968,99.8,16962,84.95,1281,177
10-09-2020,World Cricket Championship 2,IPL banner,Karnataka,0,122109,19790,99.8,16835,85.07,1239,174
10-09-2020,World Cricket Championship 2,11wickets_CPR,Karnataka,0,122109,9,99.8,8,88.89,0,0
10-09-2020,World Cricket Championship 2,RC_MH_English,Karnataka,0,122109,2,99.8,2,100,0,0
10-09-2020,World Cricket Championship 2,logo with name,Karnataka,0,122109,1,99.8,1,100,0,0
10-09-2020,World Cricket Championship 2,RC_TN_Stock_Tamil,Karnataka,0,122109,28,99.8,25,89.29,0,0
10-09-2020,World Cricket Championship 2,RC_TN_ENG,Karnataka,0,122109,33,99.8,29,87.88,0,0
10-09-2020,World Cricket Championship 2,Satishsolo_Tamil,Karnataka,0,122109,28,99.8,24,85.71,0,0
10-09-2020,World Cricket Championship 2,Satishsolo_Eng,Karnataka,0,122109,19,99.8,16,84.21,1,0
10-09-2020,World Cricket Championship 2,RC_KA_Stock_English,Karnataka,0,122109,9216,99.8,8474,91.9,420,55
10-09-2020,World Cricket Championship 2,Quirky_Eng,Karnataka,0,122109,9071,99.8,8371,92.3,377,40
10-09-2020,World Cricket Championship 2,Danish&satish,Karnataka,0,122109,9121,99.8,8398,92.1,308,43
10-09-2020,World Cricket Championship 2,DanishSolo_English,Karnataka,0,122109,9132,99.8,8378,91.7,353,43
10-09-2020,World Cricket Championship 2,Danishsolo_Kan,Karnataka,0,122109,9160,99.8,8400,91.7,396,40
10-09-2020,World Cricket Championship 2,RC_KL_Stock_ENG,Karnataka,0,122109,4,99.8,3,75,0,0
10-09-2020,World Cricket Championship 2,Other games,Karnataka,0,122109,1,99.8,1,100,0,0
10-09-2020,World Cricket Championship 2,non stop fun,Karnataka,0,122109,9,99.8,7,77.78,0,0
10-09-2020,World Cricket Championship 2,quirky_Eng,Karnataka,0,122109,6,99.8,4,66.7,0,0
10-09-2020,World Cricket Championship 2,Ajusolo_Eng,Karnataka,0,122109,8,99.8,6,75,0,0
10-09-2020,World Cricket Championship 2,Ajusolo_Mal,Karnataka,0,122109,9,99.8,7,77.78,0,0
12-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Uttar Pradesh,0.19,121696,9963,99.8,8864,88.97,456,56
12-09-2020,World Cricket Championship 2,WCC2_Admob_GG_0.50,Uttar Pradesh,0.55,121696,13806,99.8,9476,68.6,529,69
12-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Uttar Pradesh,2.38,121696,14674,99.8,12195,83.11,987,153
12-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Uttar Pradesh,0.22,121696,3001,99.8,2789,92.9,116,13
12-09-2020,World Cricket Championship 2,Dream11,Uttar Pradesh,0,121696,16477,99.8,14599,88.6,1079,157
12-09-2020,World Cricket Championship 2,Dream11_NonCore,Uttar Pradesh,0,121696,21670,99.8,20513,94.7,1103,149
12-09-2020,World Cricket Championship 2,MY11Circle_IN_SG_1500,Uttar Pradesh,1.32,121696,20741,99.8,18414,88.78,1590,209
12-09-2020,World Cricket Championship 2,IPL banner,Uttar Pradesh,2.64,121696,20910,99.8,18636,89.12,1343,184
12-09-2020,World Cricket Championship 2,11wickets_CPR,Uttar Pradesh,0,121696,161,99.8,141,87.58,6,2
12-09-2020,World Cricket Championship 2,RC_MH_English,Uttar Pradesh,0,121696,1,99.8,1,100,1,0
12-09-2020,World Cricket Championship 2,Logo without name,Uttar Pradesh,0,121696,2,99.8,2,100,0,0
12-09-2020,World Cricket Championship 2,logo with name,Uttar Pradesh,0,121696,4,99.8,3,75,0,0
12-09-2020,World Cricket Championship 2,RC_TN_ENG,Uttar Pradesh,0,121696,1,99.8,1,100,0,0
12-09-2020,World Cricket Championship 2,Satishsolo_Eng,Uttar Pradesh,0,121696,1,99.8,1,100,0,0
12-09-2020,World Cricket Championship 2,Danishsolo_Kan,Uttar Pradesh,0,121696,1,99.8,0,0,0,0
12-09-2020,World Cricket Championship 2,Ajusolo_Mal,Uttar Pradesh,0,121696,1,99.8,0,0,0,0
12-09-2020,World Cricket Championship 2,RC_GJ_Stock,Uttar Pradesh,0,121696,1,99.8,1,100,0,0
08-09-2020,Callbreak Multiplayer,Rooter_All apps,Karnataka,0,121037,2,100,2,100,0,0
08-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Karnataka,0,121037,9,100,9,100,1,1
08-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Karnataka,0.56,121037,7245,100,5913,81.61,167,40
08-09-2020,Callbreak Multiplayer,Dream11_NonCore,Karnataka,0,121037,5,100,4,80,0,0
08-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Karnataka,0,121037,14841,100,13066,88.04,127,28
08-09-2020,Callbreak Multiplayer,IPL banner,Karnataka,0,121037,14933,100,13367,89.51,100,27
08-09-2020,Callbreak Multiplayer,11wickets_CPR,Karnataka,0,121037,1397,100,1290,92.3,4,1
08-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Karnataka,0,121037,1,100,1,100,0,0
08-09-2020,Callbreak Multiplayer,RC_MH_English,Karnataka,0,121037,3,100,2,66.7,0,0
08-09-2020,Callbreak Multiplayer,non stop fun,Karnataka,0,121037,2,100,2,100,0,0
08-09-2020,Callbreak Multiplayer,Logo without name,Karnataka,0,121037,2,100,2,100,0,0
08-09-2020,Callbreak Multiplayer,logo with name,Karnataka,0,121037,4,100,4,100,0,0
08-09-2020,Callbreak Multiplayer,RC_TN_ENG,Karnataka,0,121037,9,100,9,100,0,0
08-09-2020,Callbreak Multiplayer,Quirky_Eng,Karnataka,0,121037,8,100,7,87.5,0,0
08-09-2020,Callbreak Multiplayer,Satishsolo_Tamil,Karnataka,0,121037,6,100,5,83.33,0,0
08-09-2020,Callbreak Multiplayer,Satishsolo_Eng,Karnataka,0,121037,5,100,5,100,0,0
08-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Karnataka,0,121037,13963,100,13061,93.5,43,11
08-09-2020,Callbreak Multiplayer,non stop fun,Karnataka,0,121037,13883,100,12981,93.5,77,15
08-09-2020,Callbreak Multiplayer,Quirky_Eng,Karnataka,0,121037,13914,100,12993,93.4,67,14
08-09-2020,Callbreak Multiplayer,Danish&satish,Karnataka,0,121037,13974,100,13011,93.1,38,11
08-09-2020,Callbreak Multiplayer,DanishSolo_English,Karnataka,0,121037,13399,100,12391,92.5,45,12
08-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Karnataka,0,121037,13388,100,12364,92.4,53,12
08-09-2020,Callbreak Multiplayer,RC_KL_Stock_ENG,Karnataka,0,121037,4,100,3,75,0,0
08-09-2020,Callbreak Multiplayer,Malayalm_KL,Karnataka,0,121037,4,100,3,75,0,0
08-09-2020,Callbreak Multiplayer,non stop fun,Karnataka,0,121037,8,100,5,62.5,0,0
08-09-2020,Callbreak Multiplayer,quirky_Eng,Karnataka,0,121037,7,100,6,85.71,0,0
08-09-2020,Callbreak Multiplayer,Ajusolo_Eng,Karnataka,0,121037,9,100,8,88.89,0,0
08-09-2020,Callbreak Multiplayer,Ajusolo_Mal,Karnataka,0,121037,9,100,8,88.89,0,0
10-09-2020,(SDK X) Cricket Mazza ,Cricket Mazza Banner (AdX),Assam,0,120061,116314,99.9,114975,98.8,356,0
10-09-2020,(SDK X) Cricket Mazza ,320x50,Assam,0.02,120061,3545,99.9,3499,98.7,48,48
10-09-2020,(SDK X) Cricket Mazza ,Dream11_320x50,Assam,0,120061,29,99.9,29,100,1,1
10-09-2020,(SDK X) Cricket Mazza ,My11_320x50,Assam,0,120061,18,99.9,18,100,0,0
08-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner,Karnataka,28.43,119511,111958,99.8,87418,78.08,1189,0
08-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner (backfill),Karnataka,8.46,119511,119213,99.8,52437,44,516,0
06-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Uttar Pradesh,0.03,119244,7862,99.7,6803,86.53,280,31
06-09-2020,World Cricket Championship 2,WCC2_Admob_GG_0.50,Uttar Pradesh,0.13,119244,15017,99.7,2017,13.4,120,8
06-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Uttar Pradesh,0.31,119244,2009,99.7,1618,80.54,127,15
06-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Uttar Pradesh,0.04,119244,622,99.7,573,92.1,19,4
06-09-2020,World Cricket Championship 2,Rooter_Cricket,Uttar Pradesh,0.58,119244,12210,99.7,11674,95.6,583,583
06-09-2020,World Cricket Championship 2,Dream11,Uttar Pradesh,0,119244,18679,99.7,16089,86.13,1271,173
06-09-2020,World Cricket Championship 2,Dream11_NonCore,Uttar Pradesh,0,119244,25311,99.7,23500,92.8,1447,225
06-09-2020,World Cricket Championship 2,MY11Circle_IN_SG_1500,Uttar Pradesh,0,119244,18566,99.7,16112,86.78,1375,196
06-09-2020,World Cricket Championship 2,IPL banner,Uttar Pradesh,0,119244,18572,99.7,15850,85.34,1281,169
06-09-2020,World Cricket Championship 2,11wickets_CPR,Uttar Pradesh,0,119244,83,99.7,69,83.13,3,0
06-09-2020,World Cricket Championship 2,Logo without name,Uttar Pradesh,0,119244,2,99.7,1,50,0,0
06-09-2020,World Cricket Championship 2,logo with name,Uttar Pradesh,0,119244,1,99.7,1,100,0,0
06-09-2020,World Cricket Championship 2,RC_TN_Stock_Tamil,Uttar Pradesh,0,119244,1,99.7,1,100,0,0
06-09-2020,World Cricket Championship 2,RC_TN_ENG,Uttar Pradesh,0,119244,1,99.7,0,0,0,0
06-09-2020,World Cricket Championship 2,RC_KA_Stock_English,Uttar Pradesh,0,119244,1,99.7,1,100,0,0
06-09-2020,World Cricket Championship 2,Quirky_Eng,Uttar Pradesh,0,119244,1,99.7,1,100,0,0
06-09-2020,World Cricket Championship 2,Danish&satish,Uttar Pradesh,0,119244,1,99.7,1,100,0,0
06-09-2020,World Cricket Championship 2,DanishSolo_English,Uttar Pradesh,0,119244,1,99.7,1,100,0,0
07-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner,Karnataka,26.26,118994,110196,99.6,80531,73.08,1067,0
07-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner (backfill),Karnataka,9.45,118994,118510,99.6,57684,48.7,529,0
07-09-2020,Callbreak Multiplayer,Rummy77,Karnataka,0,118818,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,creative_aug,Karnataka,0,118818,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,Nov New,Karnataka,0,118818,1,100,0,0,0,0
07-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Karnataka,0,118818,3,100,2,66.7,0,0
07-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Karnataka,0.49,118818,6595,100,5232,79.33,122,38
07-09-2020,Callbreak Multiplayer,Dream11_NonCore,Karnataka,0,118818,3,100,3,100,0,0
07-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Karnataka,0,118818,10581,100,9403,88.87,63,26
07-09-2020,Callbreak Multiplayer,IPL banner,Karnataka,1.32,118818,10511,100,9441,89.82,88,25
07-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Karnataka,0,118818,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,RC_MH_English,Karnataka,0,118818,3,100,3,100,0,0
07-09-2020,Callbreak Multiplayer,non stop fun,Karnataka,0,118818,3,100,3,100,0,0
07-09-2020,Callbreak Multiplayer,logo with name,Karnataka,0,118818,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,RC_TN_ENG,Karnataka,0,118818,8,100,7,87.5,0,0
07-09-2020,Callbreak Multiplayer,Quirky_Eng,Karnataka,0,118818,6,100,4,66.7,0,0
07-09-2020,Callbreak Multiplayer,Satishsolo_Tamil,Karnataka,0,118818,7,100,7,100,0,0
07-09-2020,Callbreak Multiplayer,Satishsolo_Eng,Karnataka,0,118818,3,100,3,100,0,0
07-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Karnataka,0,118818,17460,100,16559,94.8,76,17
07-09-2020,Callbreak Multiplayer,non stop fun,Karnataka,0,118818,17352,100,16416,94.6,70,13
07-09-2020,Callbreak Multiplayer,Quirky_Eng,Karnataka,0,118818,17515,100,16568,94.6,83,20
07-09-2020,Callbreak Multiplayer,Danish&satish,Karnataka,0,118818,17413,100,16396,94.2,69,14
07-09-2020,Callbreak Multiplayer,DanishSolo_English,Karnataka,4.68,118818,10675,100,9609,90,138,43
07-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Karnataka,4.68,118818,10673,100,9585,89.81,73,24
07-09-2020,Callbreak Multiplayer,RC_KL_Stock_ENG,Karnataka,0,118818,2,100,1,50,0,0
07-09-2020,Callbreak Multiplayer,non stop fun,Karnataka,0,118818,2,100,2,100,0,0
07-09-2020,Callbreak Multiplayer,quirky_Eng,Karnataka,0,118818,3,100,3,100,0,0
07-09-2020,Callbreak Multiplayer,Ajusolo_Eng,Karnataka,0,118818,2,100,1,50,0,0
07-09-2020,Callbreak Multiplayer,Ajusolo_Mal,Karnataka,0,118818,2,100,1,50,0,0
10-09-2020,Calculator vault,revshare,Unresolved,0,118503,118446,99.9,211,0.18,18,18
10-09-2020,Calculator vault,Rooter_All apps,Unresolved,0,118503,1,99.9,0,0,0,0
10-09-2020,Calculator vault,Dhani Backfill,Unresolved,0,118503,3,99.9,0,0,0,0
07-09-2020,World Cricket Championship 2,WCC2_Admob_Excluding India,Karnataka,0,117918,14,99.9,8,57.1,0,0
07-09-2020,World Cricket Championship 2,WCC2_Inmobi_H,Karnataka,0.22,117918,1432,99.9,1186,82.82,73,5
07-09-2020,World Cricket Championship 2,WCC2_Inmobi_L,Karnataka,0.09,117918,1173,99.9,1110,94.6,44,2
07-09-2020,World Cricket Championship 2,Rooter_Cricket,Karnataka,0.24,117918,6837,99.9,6666,97.5,237,238
07-09-2020,World Cricket Championship 2,Dream11,Karnataka,0,117918,13232,99.9,11826,89.37,778,112
